id,title,end,entity_group,score,start,word
5798,Biden’s pollster to Dems: Don’t be afraid to talk immigration,23.0,MISC,0.999982476234436,20.0,Dem
5800,House Dems weigh statewide races with redistricting looming,5.0,ORG,0.99058997631073,0.0,House
5800,House Dems weigh statewide races with redistricting looming,9.0,MISC,0.9993916749954224,6.0,Dem
5801,POLITICO Playbook: GOP to accuse Biden of ‘unlawful’ border actions,8.0,MISC,0.8974545001983643,0.0,POLITICO
5801,POLITICO Playbook: GOP to accuse Biden of ‘unlawful’ border actions,22.0,PER,0.9999564290046692,19.0,GOP
5801,POLITICO Playbook: GOP to accuse Biden of ‘unlawful’ border actions,38.0,PER,0.9999892115592957,33.0,Biden
5803,POLITICO Playbook: Last night is why Joe Biden won the presidency,13.0,MISC,0.8795905113220215,0.0,POLITICO Play
5803,POLITICO Playbook: Last night is why Joe Biden won the presidency,46.0,PER,0.9999949932098389,37.0,Joe Biden
5804,DeSantis still brings in money while Fried falters,8.0,PER,0.9999632835388184,0.0,DeSantis
5804,DeSantis still brings in money while Fried falters,42.0,PER,0.9999905824661255,37.0,Fried
5806,Voters' nuanced opinions on Murphy's coronavirus record,34.0,PER,0.9999902248382568,28.0,Murphy
5807,Fortress Europe and other Taliban effects,15.0,LOC,0.991916835308075,0.0,Fortress Europe
5807,Fortress Europe and other Taliban effects,33.0,MISC,0.5536771416664124,26.0,Taliban
5808,"Opinion | Did Trump Remake the GOP? On Foreign Policy, Not So Much.",19.0,PER,0.9998929500579834,14.0,Trump
5808,"Opinion | Did Trump Remake the GOP? On Foreign Policy, Not So Much.",34.0,MISC,0.9999622106552124,31.0,GOP
5809,POLITICO Playbook PM: Voters want *some* student loan forgiveness,6.0,MISC,0.6354469656944275,0.0,POLITI
5809,POLITICO Playbook PM: Voters want *some* student loan forgiveness,8.0,ORG,0.8607797026634216,6.0,CO
5810,Lawmakers urge Biden to evacuate Afghan allies ‘immediately’,20.0,PER,0.9999874830245972,15.0,Biden
5810,Lawmakers urge Biden to evacuate Afghan allies ‘immediately’,39.0,MISC,0.9998761415481567,33.0,Afghan
5811,Poland gets its close-up,6.0,LOC,0.9999985694885254,0.0,Poland
5812,How Kamala became a deity... by name,10.0,PER,0.9998902678489685,4.0,Kamala
5813,Republican donors to GOP leaders: Bipartisan immigration reform would ease inflation,10.0,MISC,0.9999657869338989,0.0,Republican
5813,Republican donors to GOP leaders: Bipartisan immigration reform would ease inflation,24.0,ORG,0.999986469745636,21.0,GOP
5814,Ukraine got it. Afghanistan and Cameroon didn’t.,7.0,LOC,0.9999988079071045,0.0,Ukraine
5814,Ukraine got it. Afghanistan and Cameroon didn’t.,27.0,LOC,0.9999983310699463,16.0,Afghanistan
5814,Ukraine got it. Afghanistan and Cameroon didn’t.,40.0,LOC,0.9999963641166687,32.0,Cameroon
5816,Democrats press for path to citizenship in Covid relief,8.0,MISC,0.9999854564666748,0.0,Democrat
5816,Democrats press for path to citizenship in Covid relief,48.0,MISC,0.939876914024353,43.0,Covid
5817,POLITICO Playbook PM: The Squad causes a scare,6.0,MISC,0.6454246640205383,0.0,POLITI
5817,POLITICO Playbook PM: The Squad causes a scare,8.0,ORG,0.914298951625824,6.0,CO
5817,POLITICO Playbook PM: The Squad causes a scare,31.0,ORG,0.7740837335586548,26.0,Squad
5818,Obamacare on cusp of bar mitzvah and few notice,5.0,MISC,0.9999914169311523,0.0,Obama
5819,Boulder shooting looms over Senate guns hearing,7.0,LOC,0.9997485876083374,0.0,Boulder
5819,Boulder shooting looms over Senate guns hearing,34.0,ORG,0.9999949932098389,28.0,Senate
5820,POLITICO Playbook: Biden stiffs the Sunday shows,8.0,MISC,0.8820449113845825,0.0,POLITICO
5820,POLITICO Playbook: Biden stiffs the Sunday shows,24.0,PER,0.9999862313270569,19.0,Biden
5821,What if Kamala and Pete actually like each other?,14.0,PER,0.9998917579650879,8.0,Kamala
5821,What if Kamala and Pete actually like each other?,23.0,PER,0.9999728798866272,19.0,Pete
5822,Biden admin struggles to calm the Democratic storm over immigration,5.0,PER,0.9999661445617676,0.0,Biden
5822,Biden admin struggles to calm the Democratic storm over immigration,44.0,MISC,0.999992847442627,34.0,Democratic
5823,House leadership to keep path to citizenship out of Covid relief package,5.0,ORG,0.999876856803894,0.0,House
5823,House leadership to keep path to citizenship out of Covid relief package,57.0,PER,0.9962749481201172,52.0,Covid
5824,Dems bet their political chips on party-line immigration reform,3.0,MISC,0.9999498128890991,0.0,Dem
5825,GOP pitches Biden on bipartisan Covid-19 package,3.0,ORG,0.9996932744979858,0.0,GOP
5825,GOP pitches Biden on bipartisan Covid-19 package,17.0,PER,0.9999815821647644,12.0,Biden
5825,GOP pitches Biden on bipartisan Covid-19 package,40.0,MISC,0.9993954300880432,32.0,Covid-19
5826,POLITICO Playbook: Democrats are dead serious about taking back that Iowa seat,8.0,MISC,0.9794623851776123,0.0,POLITICO
5826,POLITICO Playbook: Democrats are dead serious about taking back that Iowa seat,27.0,MISC,0.9999921321868896,19.0,Democrat
5826,POLITICO Playbook: Democrats are dead serious about taking back that Iowa seat,73.0,LOC,0.9999936819076538,69.0,Iowa
5827,POLITICO Playbook: Scoop: Sinema issues ultimatum to Biden,17.0,ORG,0.9420716762542725,0.0,POLITICO Playbook
5827,POLITICO Playbook: Scoop: Sinema issues ultimatum to Biden,58.0,PER,0.9999645948410034,53.0,Biden
5828,"Senate centrists weigh brokering deals on immigration, minimum wage",6.0,ORG,0.9999039173126221,0.0,Senate
5829,Supreme Court orders Trump’s ‘Remain in Mexico’ policy reinstated,13.0,ORG,0.9999863505363464,0.0,Supreme Court
5829,Supreme Court orders Trump’s ‘Remain in Mexico’ policy reinstated,26.0,PER,0.9997571110725403,21.0,Trump
5829,Supreme Court orders Trump’s ‘Remain in Mexico’ policy reinstated,46.0,LOC,0.9999897480010986,40.0,Mexico
5830,GOP legislators bow to DeSantis on new maps for Florida,3.0,ORG,0.9999604225158691,0.0,GOP
5830,GOP legislators bow to DeSantis on new maps for Florida,31.0,PER,0.9999852776527405,23.0,DeSantis
5830,GOP legislators bow to DeSantis on new maps for Florida,55.0,LOC,0.9999958276748657,48.0,Florida
5831,POLITICO Playbook: How Democrats could still get it done,17.0,MISC,0.8599838018417358,0.0,POLITICO Playbook
5831,POLITICO Playbook: How Democrats could still get it done,31.0,MISC,0.9999951124191284,23.0,Democrat
5832,Why McCarthy survived the tapes,12.0,PER,0.9999921321868896,4.0,McCarthy
5833,Adams dines out with a cause,5.0,PER,0.9999908208847046,0.0,Adams
5835,Biden struggles to tell his Russia story,5.0,PER,0.999992847442627,0.0,Biden
5835,Biden struggles to tell his Russia story,34.0,LOC,0.9999980926513672,28.0,Russia
5836,Stephen Miller tangles with Florida GOP freshman at House immigration meeting,14.0,PER,0.9999954700469971,0.0,Stephen Miller
5836,Stephen Miller tangles with Florida GOP freshman at House immigration meeting,35.0,LOC,0.9999915361404419,28.0,Florida
5836,Stephen Miller tangles with Florida GOP freshman at House immigration meeting,39.0,ORG,0.9996993541717529,36.0,GOP
5836,Stephen Miller tangles with Florida GOP freshman at House immigration meeting,57.0,ORG,0.9999475479125977,52.0,House
5837,MAGAworld pans Stefanik,9.0,ORG,0.9988132119178772,0.0,MAGAworld
5837,MAGAworld pans Stefanik,23.0,PER,0.8035460114479065,15.0,Stefanik
5838,POLITICO Playbook: Biden-blessed immigration bill drops today — but even he’s not sold,8.0,ORG,0.9133676290512085,0.0,POLITICO
5838,POLITICO Playbook: Biden-blessed immigration bill drops today — but even he’s not sold,24.0,PER,0.9793187379837036,19.0,Biden
5839,More bad news for Florida Democrats,25.0,LOC,0.9999901056289673,18.0,Florida
5839,More bad news for Florida Democrats,34.0,MISC,0.9996795654296875,26.0,Democrat
5841,POLITICO Playbook PM: SCOOP: Harris invites all 24 female senators to dinner party,8.0,ORG,0.738766610622406,0.0,POLITICO
5841,POLITICO Playbook PM: SCOOP: Harris invites all 24 female senators to dinner party,35.0,PER,0.9999867677688599,29.0,Harris
5842,POLITICO Playbook PM: McConnell steps up the GOP-Big Business battle,13.0,MISC,0.8712226748466492,0.0,POLITICO Play
5842,POLITICO Playbook PM: McConnell steps up the GOP-Big Business battle,31.0,PER,0.9999706149101257,22.0,McConnell
5842,POLITICO Playbook PM: McConnell steps up the GOP-Big Business battle,61.0,MISC,0.9891983866691589,45.0,GOP-Big Business
5844,POLITICO Playbook PM: Top takeaways from our Ron Klain interview,20.0,ORG,0.7881054878234863,0.0,POLITICO Playbook PM
5844,POLITICO Playbook PM: Top takeaways from our Ron Klain interview,54.0,PER,0.9999854564666748,45.0,Ron Klain
5846,Another round in DeSantis v. Biden Covid wars,25.0,PER,0.9999809265136719,17.0,DeSantis
5846,Another round in DeSantis v. Biden Covid wars,34.0,PER,0.9999690651893616,29.0,Biden
5846,Another round in DeSantis v. Biden Covid wars,40.0,MISC,0.8812563419342041,35.0,Covid
5849,"Judge threatens to stop Biden’s Title 42 plan, right as he rushes to defend it",29.0,PER,0.9999901652336121,24.0,Biden
5849,"Judge threatens to stop Biden’s Title 42 plan, right as he rushes to defend it",40.0,MISC,0.9999721050262451,32.0,Title 42
5850,"Biden's first 50 days, by the numbers",5.0,PER,0.9999901652336121,0.0,Biden
5851,POLITICO Playbook: Afghanistan + immigration politics = A divided GOP,8.0,MISC,0.8537713289260864,0.0,POLITICO
5851,POLITICO Playbook: Afghanistan + immigration politics = A divided GOP,30.0,LOC,0.9999963045120239,19.0,Afghanistan
5851,POLITICO Playbook: Afghanistan + immigration politics = A divided GOP,69.0,ORG,0.4287060797214508,66.0,GOP
5852,POLITICO Playbook: ‘Reckless tax and spending spree’: The GOP battle plan takes shape,17.0,MISC,0.9523667693138123,0.0,POLITICO Playbook
5852,POLITICO Playbook: ‘Reckless tax and spending spree’: The GOP battle plan takes shape,61.0,ORG,0.9999444484710693,58.0,GOP
5853,Biden tries to shift blame on Afghanistan,5.0,PER,0.9999876022338867,0.0,Biden
5853,Biden tries to shift blame on Afghanistan,41.0,LOC,0.9999977350234985,30.0,Afghanistan
5854,"Blinken, Biden outline global strategy with China as key focus",7.0,PER,0.9964611530303955,0.0,Blinken
5854,"Blinken, Biden outline global strategy with China as key focus",14.0,PER,0.9999432563781738,9.0,Biden
5854,"Blinken, Biden outline global strategy with China as key focus",49.0,LOC,0.9999978542327881,44.0,China
5855,"Over to you, Chuck",18.0,PER,0.9999492168426514,13.0,Chuck
5856,Tory on the Tories and Ottawa’s big night out,4.0,ORG,0.8614084720611572,0.0,Tory
5856,Tory on the Tories and Ottawa’s big night out,18.0,ORG,0.9995163083076477,12.0,Tories
5856,Tory on the Tories and Ottawa’s big night out,29.0,LOC,0.9999891519546509,23.0,Ottawa
5857,House Dems plan jam-packed legislative push,9.0,MISC,0.7635611891746521,0.0,House Dem
5858,"Climate, immigration, Medicare lead progressive highlights in Dems' $3.5T budget plan",30.0,MISC,0.9999774694442749,22.0,Medicare
5858,"Climate, immigration, Medicare lead progressive highlights in Dems' $3.5T budget plan",65.0,MISC,0.9999831914901733,62.0,Dem
5859,POLITICO Playbook PM: Biden’s stark warning in Buffalo,13.0,MISC,0.8497421741485596,0.0,POLITICO Play
5859,POLITICO Playbook PM: Biden’s stark warning in Buffalo,27.0,PER,0.9999827742576599,22.0,Biden
5859,POLITICO Playbook PM: Biden’s stark warning in Buffalo,54.0,LOC,0.9999865293502808,47.0,Buffalo
5860,An Afghan’s perspective on life after 9/11,6.0,MISC,0.9997208714485168,3.0,Afg
5861,How Texas’ Flashy Attorney General Race Fizzled Out,9.0,LOC,0.9999927282333374,4.0,Texas
5862,POLITICO Playbook PM: Biden’s executive action rollout hits a snag,8.0,MISC,0.7381742000579834,0.0,POLITICO
5862,POLITICO Playbook PM: Biden’s executive action rollout hits a snag,27.0,PER,0.9999855756759644,22.0,Biden
5863,Over 30 lawmakers question Biden’s legal reasoning for strikes,32.0,PER,0.9999925494194031,27.0,Biden
5865,POLITICO Playbook: The new GOP attack on Biden’s jobs plan,17.0,MISC,0.9857984781265259,0.0,POLITICO Playbook
5865,POLITICO Playbook: The new GOP attack on Biden’s jobs plan,30.0,ORG,0.9999150633811951,27.0,GOP
5865,POLITICO Playbook: The new GOP attack on Biden’s jobs plan,46.0,PER,0.9999744296073914,41.0,Biden
5866,Pentagon sending thousands of troops to Kabul to help evacuate U.S. Embassy,8.0,ORG,0.9999749660491943,0.0,Pentagon
5866,Pentagon sending thousands of troops to Kabul to help evacuate U.S. Embassy,45.0,LOC,0.9999978542327881,40.0,Kabul
5866,Pentagon sending thousands of troops to Kabul to help evacuate U.S. Embassy,66.0,LOC,0.9999215602874756,63.0,U.S
5867,POLITICO Playbook: Biden gets mixed signals from rival House Dem factions,8.0,MISC,0.8330022692680359,0.0,POLITICO
5867,POLITICO Playbook: Biden gets mixed signals from rival House Dem factions,24.0,PER,0.9999865889549255,19.0,Biden
5867,POLITICO Playbook: Biden gets mixed signals from rival House Dem factions,60.0,ORG,0.9824588298797607,55.0,House
5867,POLITICO Playbook: Biden gets mixed signals from rival House Dem factions,64.0,MISC,0.999688982963562,61.0,Dem
5868,Pro-Adams PAC launched by charter school proponent — Mayor and would-be successors pitch tourism plans — Sheldon Silver sent back to prison,13.0,ORG,0.9929855465888977,0.0,Pro-Adams PAC
5868,Pro-Adams PAC launched by charter school proponent — Mayor and would-be successors pitch tourism plans — Sheldon Silver sent back to prison,119.0,PER,0.9999957084655762,105.0,Sheldon Silver
5869,Organized labor hits the ground in Ukraine,42.0,LOC,0.9999986886978149,35.0,Ukraine
5870,The Florida Democrat weighing a statewide run,11.0,LOC,0.999985933303833,4.0,Florida
5870,The Florida Democrat weighing a statewide run,20.0,MISC,0.999616265296936,12.0,Democrat
5872,House Dems push DHS to stop working with local police on immigration,5.0,ORG,0.9950822591781616,0.0,House
5872,House Dems push DHS to stop working with local police on immigration,9.0,MISC,0.9994450211524963,6.0,Dem
5872,House Dems push DHS to stop working with local police on immigration,19.0,ORG,0.9999948740005493,16.0,DHS
5874,What’s Kyrsten Sinema Up To? It’s Pretty Obvious.,21.0,PER,0.9992828965187073,7.0,Kyrsten Sinema
5875,An exclusive look at the “Two-State Solution Act”,48.0,MISC,0.99997478723526,26.0,Two-State Solution Act
5876,Dems to make the case for immigration reform in $3.5T spending bill,3.0,MISC,0.9999504089355469,0.0,Dem
5877,Takeaways from the Trudeau-Biden virtual hangout,32.0,PER,0.9962689876556396,19.0,Trudeau-Biden
5879,How Virginia Dems might elect 3 white men,12.0,LOC,0.9999772310256958,4.0,Virginia
5879,How Virginia Dems might elect 3 white men,16.0,MISC,0.9997687935829163,13.0,Dem
5880,Murphy's coming ad blitz,6.0,PER,0.9999279975891113,0.0,Murphy
5881,The Ballad of Chuck and Joe,13.0,MISC,0.9906691908836365,0.0,The Ballad of
5881,The Ballad of Chuck and Joe,27.0,PER,0.9411783218383789,14.0,Chuck and Joe
5882,Rep. Gallego wants DoD to end ‘traitor’ Michael Flynn’s pension,12.0,PER,0.9999737739562988,5.0,Gallego
5882,Rep. Gallego wants DoD to end ‘traitor’ Michael Flynn’s pension,22.0,ORG,0.9999959468841553,19.0,DoD
5882,Rep. Gallego wants DoD to end ‘traitor’ Michael Flynn’s pension,53.0,PER,0.9999960064888,40.0,Michael Flynn
5884,One Ukrainian family’s perilous journey through Russia’s ‘filtration camps’,13.0,MISC,0.9690390825271606,4.0,Ukrainian
5884,One Ukrainian family’s perilous journey through Russia’s ‘filtration camps’,54.0,LOC,0.9999973773956299,48.0,Russia
5885,DeSantis snaps back at Biden,8.0,PER,0.9999939799308777,0.0,DeSantis
5885,DeSantis snaps back at Biden,28.0,PER,0.999993622303009,23.0,Biden
5886,DeSantis encounters some resistance,8.0,PER,0.999987781047821,0.0,DeSantis
5887,Dems prepare for messy budget fight that could upend Biden’s infrastructure deal,3.0,MISC,0.9998475313186646,0.0,Dem
5887,Dems prepare for messy budget fight that could upend Biden’s infrastructure deal,58.0,PER,0.9999890923500061,53.0,Biden
5890,How Trump prevents a new Tea Party from brewing,9.0,PER,0.9998955726623535,4.0,Trump
5890,How Trump prevents a new Tea Party from brewing,34.0,MISC,0.9994757175445557,25.0,Tea Party
5892,Virginia Democrats attempt to claw back Trump’s gains with Latinos,8.0,LOC,0.9999805688858032,0.0,Virginia
5892,Virginia Democrats attempt to claw back Trump’s gains with Latinos,17.0,MISC,0.9999440908432007,9.0,Democrat
5892,Virginia Democrats attempt to claw back Trump’s gains with Latinos,45.0,PER,0.9999656677246094,40.0,Trump
5892,Virginia Democrats attempt to claw back Trump’s gains with Latinos,65.0,MISC,0.9999845027923584,59.0,Latino
